ADM2_CODE;ADM2_NAME;ADM1_CODE;ADM1_NAME;ADM0_CODE;ADM0_NAME
7577;Nova Olinda Do Maranhao;674;Maranhao;37;Brazil
7578;Olho D'agua Das Cunhas;674;Maranhao;37;Brazil
7579;Olinda Nova Do Maranhao;674;Maranhao;37;Brazil
7580;Paco Do Lumiar;674;Maranhao;37;Brazil
7581;Palmeirandia;674;Maranhao;37;Brazil
7582;Paraibano;674;Maranhao;37;Brazil
7583;Parnarama;674;Maranhao;37;Brazil
7584;Passagem Franca;674;Maranhao;37;Brazil
7585;Pastos Bons;674;Maranhao;37;Brazil
7586;Paulino Neves;674;Maranhao;37;Brazil
7587;Paulo Ramos;674;Maranhao;37;Brazil
7588;Pedreiras;674;Maranhao;37;Brazil
7589;Pedro Do Rosario;674;Maranhao;37;Brazil
7590;Penalva;674;Maranhao;37;Brazil
7591;Peri Mirim;674;Maranhao;37;Brazil
7592;Peritoro;674;Maranhao;37;Brazil
7593;Pindare Mirim;674;Maranhao;37;Brazil
7594;Pinheiro;674;Maranhao;37;Brazil
7595;Pio Xii;674;Maranhao;37;Brazil
7596;Pirapemas;674;Maranhao;37;Brazil
7597;Pocao De Pedras;674;Maranhao;37;Brazil
7598;Porto Franco;674;Maranhao;37;Brazil
7599;Porto Rico Do Maranhao;674;Maranhao;37;Brazil
7600;Presidente Dutra;674;Maranhao;37;Brazil
7601;Presidente Juscelino;674;Maranhao;37;Brazil
7602;Presidente Medici;674;Maranhao;37;Brazil
7603;Presidente Sarney;674;Maranhao;37;Brazil
7604;Presidente Vargas;674;Maranhao;37;Brazil
7605;Primeira Cruz;674;Maranhao;37;Brazil
7606;Raposa;674;Maranhao;37;Brazil
7607;Riachao;674;Maranhao;37;Brazil
7608;Ribamar Fiquene;674;Maranhao;37;Brazil
7609;Rosario;674;Maranhao;37;Brazil
7610;Sambaiba;674;Maranhao;37;Brazil
7611;Santa Filomena Do Maranhao;674;Maranhao;37;Brazil
7612;Santa Helena;674;Maranhao;37;Brazil
7613;Santa Ines;674;Maranhao;37;Brazil
7614;Santa Luzia;674;Maranhao;37;Brazil
7615;Santa Luzia Do Parua;674;Maranhao;37;Brazil
7616;Santa Quiteria Do Maranhao;674;Maranhao;37;Brazil
7617;Santa Rita;674;Maranhao;37;Brazil
7618;Santana Do Maranhao;674;Maranhao;37;Brazil
7619;Santo Amaro Do Maranhao;674;Maranhao;37;Brazil
7620;Santo Antonio Dos Lopes;674;Maranhao;37;Brazil
7621;Sao Benedito Do Rio Preto;674;Maranhao;37;Brazil
7622;Sao Bento;674;Maranhao;37;Brazil
7623;Sao Bernardo;674;Maranhao;37;Brazil
7624;Sao Domingos Do Azeitao;674;Maranhao;37;Brazil
7625;Sao Domingos Do Maranhao;674;Maranhao;37;Brazil
7626;Sao Felix De Balsas;674;Maranhao;37;Brazil
7627;Sao Francisco Do Brejao;674;Maranhao;37;Brazil
7628;Sao Francisco Do Maranhao;674;Maranhao;37;Brazil
7629;Sao Joao Batista;674;Maranhao;37;Brazil
7630;Sao Joao Do Caru;674;Maranhao;37;Brazil
7631;Sao Joao Do Paraiso;674;Maranhao;37;Brazil
7632;Sao Joao Do Soter;674;Maranhao;37;Brazil
7633;Sao Joao Dos Patos;674;Maranhao;37;Brazil
7634;Sao Jose De Ribamar;674;Maranhao;37;Brazil
7635;Sao Jose Dos Basilios;674;Maranhao;37;Brazil
7636;Sao Luis;674;Maranhao;37;Brazil
7637;Sao Luis Gonzaga Do Maranhao;674;Maranhao;37;Brazil
7638;Sao Mateus Do Maranhao;674;Maranhao;37;Brazil
7639;Sao Pedro Da Agua Branca;674;Maranhao;37;Brazil
7640;Sao Pedro Dos Crentes;674;Maranhao;37;Brazil
7641;Sao Raimundo Das Mangabeiras;674;Maranhao;37;Brazil
7642;Sao Raimundo Do Doca Bezerra;674;Maranhao;37;Brazil
7643;Sao Roberto;674;Maranhao;37;Brazil
7644;Sao Vicente Ferrer;674;Maranhao;37;Brazil
7645;Satubinha;674;Maranhao;37;Brazil
7646;Senador Alexandre Costa;674;Maranhao;37;Brazil
7647;Senador La Rocque;674;Maranhao;37;Brazil
7648;Serrano Do Maranhao;674;Maranhao;37;Brazil
7649;Sitio Novo;674;Maranhao;37;Brazil
7650;Sucupira Do Norte;674;Maranhao;37;Brazil
7651;Sucupira Do Riachao;674;Maranhao;37;Brazil
7652;Tasso Fragoso;674;Maranhao;37;Brazil
7653;Timbiras;674;Maranhao;37;Brazil
7654;Timon;674;Maranhao;37;Brazil
7655;Trizidela Do Vale;674;Maranhao;37;Brazil
7656;Tufilandia;674;Maranhao;37;Brazil
7657;Tuntum;674;Maranhao;37;Brazil
7658;Turiacu;674;Maranhao;37;Brazil
7659;Turilandia;674;Maranhao;37;Brazil
7660;Tutoia;674;Maranhao;37;Brazil
7661;Urbano Santos;674;Maranhao;37;Brazil
7662;Vargem Grande;674;Maranhao;37;Brazil
7663;Viana;674;Maranhao;37;Brazil
7664;Vila Nova Dos Martirios;674;Maranhao;37;Brazil
7665;Vitoria Do Mearim;674;Maranhao;37;Brazil
7666;Vitorino Freire;674;Maranhao;37;Brazil
7667;Ze Doca;674;Maranhao;37;Brazil
7668;Agua Clara;676;Mato Grosso Do Sul;37;Brazil
7669;Alcinopolis;676;Mato Grosso Do Sul;37;Brazil
7670;Amambai;676;Mato Grosso Do Sul;37;Brazil
7671;Anastacio;676;Mato Grosso Do Sul;37;Brazil
7672;Anaurilandia;676;Mato Grosso Do Sul;37;Brazil
7673;Angelica;676;Mato Grosso Do Sul;37;Brazil
7674;Antonio Joao;676;Mato Grosso Do Sul;37;Brazil
7675;Aparecida Do Taboado;676;Mato Grosso Do Sul;37;Brazil
7676;Aquidauana;676;Mato Grosso Do Sul;37;Brazil
7677;Aral Moreira;676;Mato Grosso Do Sul;37;Brazil
7678;Bandeirantes;676;Mato Grosso Do Sul;37;Brazil
7679;Bataguassu;676;Mato Grosso Do Sul;37;Brazil
7680;Bataipora;676;Mato Grosso Do Sul;37;Brazil
7681;Bela Vista;676;Mato Grosso Do Sul;37;Brazil
7682;Bodoquena;676;Mato Grosso Do Sul;37;Brazil
7683;Bonito;676;Mato Grosso Do Sul;37;Brazil
7684;Brasilandia;676;Mato Grosso Do Sul;37;Brazil
7685;Caarapo;676;Mato Grosso Do Sul;37;Brazil
7686;Camapua;676;Mato Grosso Do Sul;37;Brazil
7687;Campo Grande;676;Mato Grosso Do Sul;37;Brazil
7688;Caracol;676;Mato Grosso Do Sul;37;Brazil
7689;Cassilandia;676;Mato Grosso Do Sul;37;Brazil
7690;Chapadao Do Sul;676;Mato Grosso Do Sul;37;Brazil
7691;Corguinho;676;Mato Grosso Do Sul;37;Brazil
7692;Coronel Sapucaia;676;Mato Grosso Do Sul;37;Brazil
7693;Corumba;676;Mato Grosso Do Sul;37;Brazil
7694;Costa Rica;676;Mato Grosso Do Sul;37;Brazil
7695;Coxim;676;Mato Grosso Do Sul;37;Brazil
7696;Deodapolis;676;Mato Grosso Do Sul;37;Brazil
7697;Dois Irmaos Do Buriti;676;Mato Grosso Do Sul;37;Brazil
7698;Douradina;676;Mato Grosso Do Sul;37;Brazil
7699;Dourados;676;Mato Grosso Do Sul;37;Brazil
7700;Eldorado;676;Mato Grosso Do Sul;37;Brazil
7701;Fatima Do Sul;676;Mato Grosso Do Sul;37;Brazil
7702;Gloria De Dourados;676;Mato Grosso Do Sul;37;Brazil
7703;Guia Lopes Da Laguna;676;Mato Grosso Do Sul;37;Brazil
7704;Iguatemi;676;Mato Grosso Do Sul;37;Brazil
7705;Inocencia;676;Mato Grosso Do Sul;37;Brazil
7706;Itapora;676;Mato Grosso Do Sul;37;Brazil
7707;Itaquirai;676;Mato Grosso Do Sul;37;Brazil
7708;Ivinhema;676;Mato Grosso Do Sul;37;Brazil
7709;Japora;676;Mato Grosso Do Sul;37;Brazil
7710;Jaraguari;676;Mato Grosso Do Sul;37;Brazil
7711;Jardim;676;Mato Grosso Do Sul;37;Brazil
7712;Jatei;676;Mato Grosso Do Sul;37;Brazil
7713;Juti;676;Mato Grosso Do Sul;37;Brazil
7714;Ladario;676;Mato Grosso Do Sul;37;Brazil
7715;Laguna Carapa;676;Mato Grosso Do Sul;37;Brazil
7716;Maracaju;676;Mato Grosso Do Sul;37;Brazil
7717;Miranda;676;Mato Grosso Do Sul;37;Brazil
7718;Mundo Novo;676;Mato Grosso Do Sul;37;Brazil
7719;Navirai;676;Mato Grosso Do Sul;37;Brazil
7720;Nioaque;676;Mato Grosso Do Sul;37;Brazil
7721;Nova Alvorada Do Sul;676;Mato Grosso Do Sul;37;Brazil
7722;Nova Andradina;676;Mato Grosso Do Sul;37;Brazil
7723;Novo Horizonte Do Sul;676;Mato Grosso Do Sul;37;Brazil
7724;Paranaiba;676;Mato Grosso Do Sul;37;Brazil
7725;Paranhos;676;Mato Grosso Do Sul;37;Brazil
7726;Pedro Gomes;676;Mato Grosso Do Sul;37;Brazil
7727;Ponta Pora;676;Mato Grosso Do Sul;37;Brazil
7728;Porto Murtinho;676;Mato Grosso Do Sul;37;Brazil
7729;Ribas Do Rio Pardo;676;Mato Grosso Do Sul;37;Brazil
7730;Rio Brilhante;676;Mato Grosso Do Sul;37;Brazil
7731;Rio Negro;676;Mato Grosso Do Sul;37;Brazil
7732;Rio Verde De Mato Grosso;676;Mato Grosso Do Sul;37;Brazil
7733;Rochedo;676;Mato Grosso Do Sul;37;Brazil
7734;Santa Rita Do Pardo;676;Mato Grosso Do Sul;37;Brazil
7735;Sao Gabriel Do Oeste;676;Mato Grosso Do Sul;37;Brazil
7736;Selviria;676;Mato Grosso Do Sul;37;Brazil
7737;Sete Quedas;676;Mato Grosso Do Sul;37;Brazil
7738;Sidrolandia;676;Mato Grosso Do Sul;37;Brazil
7739;Sonora;676;Mato Grosso Do Sul;37;Brazil
7740;Tacuru;676;Mato Grosso Do Sul;37;Brazil
7741;Taquarussu;676;Mato Grosso Do Sul;37;Brazil
7742;Terenos;676;Mato Grosso Do Sul;37;Brazil
7743;Tres Lagoas;676;Mato Grosso Do Sul;37;Brazil
7744;Vicentina;676;Mato Grosso Do Sul;37;Brazil
7745;Acorizal;675;Mato Grosso;37;Brazil
7746;Agua Boa;675;Mato Grosso;37;Brazil
7747;Alta Floresta;675;Mato Grosso;37;Brazil
7748;Alto Araguaia;675;Mato Grosso;37;Brazil
7749;Alto Boa Vista;675;Mato Grosso;37;Brazil
7750;Alto Garcas;675;Mato Grosso;37;Brazil
7751;Alto Paraguai;675;Mato Grosso;37;Brazil
7752;Alto Taquari;675;Mato Grosso;37;Brazil
7753;Apiacas;675;Mato Grosso;37;Brazil
7754;Araguaiana;675;Mato Grosso;37;Brazil
7755;Araguainha;675;Mato Grosso;37;Brazil
7756;Araputanga;675;Mato Grosso;37;Brazil
7757;Arenapolis;675;Mato Grosso;37;Brazil
7758;Aripuana;675;Mato Grosso;37;Brazil
7759;Barao De Melgaco;675;Mato Grosso;37;Brazil
7760;Barra Do Bugres;675;Mato Grosso;37;Brazil
7761;Barra Do Garcas;675;Mato Grosso;37;Brazil
7762;Brasnorte;675;Mato Grosso;37;Brazil
7763;Caceres;675;Mato Grosso;37;Brazil
7764;Campinapolis;675;Mato Grosso;37;Brazil
7765;Campo Novo Do Parecis;675;Mato Grosso;37;Brazil
7766;Campo Verde;675;Mato Grosso;37;Brazil
7767;Campos De Julio;675;Mato Grosso;37;Brazil
7768;Cana Brava Do Norte;675;Mato Grosso;37;Brazil
7769;Canarana;675;Mato Grosso;37;Brazil
7770;Carlinda;675;Mato Grosso;37;Brazil
7771;Castanheira;675;Mato Grosso;37;Brazil
7772;Chapada Dos Guimaraes;675;Mato Grosso;37;Brazil
7773;Claudia;675;Mato Grosso;37;Brazil
7774;Cocalinho;675;Mato Grosso;37;Brazil
7775;Colider;675;Mato Grosso;37;Brazil
7776;Comodoro;675;Mato Grosso;37;Brazil
7777;Confresa;675;Mato Grosso;37;Brazil
7778;Cotriguacu;675;Mato Grosso;37;Brazil
7779;Cuiaba;675;Mato Grosso;37;Brazil
7780;Denise;675;Mato Grosso;37;Brazil
7781;Diamantino;675;Mato Grosso;37;Brazil
7782;Dom Aquino;675;Mato Grosso;37;Brazil
7783;Feliz Natal;675;Mato Grosso;37;Brazil
7784;Figueiropolis D'oeste;675;Mato Grosso;37;Brazil
7785;Gaucha Do Norte;675;Mato Grosso;37;Brazil
7786;General Carneiro;675;Mato Grosso;37;Brazil
7787;Gloria D'oeste;675;Mato Grosso;37;Brazil
7788;Guaranta Do Norte;675;Mato Grosso;37;Brazil
7789;Guiratinga;675;Mato Grosso;37;Brazil
7790;Indiavai;675;Mato Grosso;37;Brazil
7791;Itauba;675;Mato Grosso;37;Brazil
7792;Itiquira;675;Mato Grosso;37;Brazil
7793;Jaciara;675;Mato Grosso;37;Brazil
7794;Jangada;675;Mato Grosso;37;Brazil
7795;Jauru;675;Mato Grosso;37;Brazil
7796;Juara;675;Mato Grosso;37;Brazil
7797;Juina;675;Mato Grosso;37;Brazil
7798;Juruena;675;Mato Grosso;37;Brazil
7799;Juscimeira;675;Mato Grosso;37;Brazil
7800;Lambari D'oeste;675;Mato Grosso;37;Brazil
7801;Lucas Do Rio Verde;675;Mato Grosso;37;Brazil
7802;Luciara;675;Mato Grosso;37;Brazil
7803;Marcelandia;675;Mato Grosso;37;Brazil
7804;Matupa;675;Mato Grosso;37;Brazil
7805;Mirassol D'oeste;675;Mato Grosso;37;Brazil
7806;Nobres;675;Mato Grosso;37;Brazil
7807;Nortelandia;675;Mato Grosso;37;Brazil
7808;Nossa Senhora Do Livramento;675;Mato Grosso;37;Brazil
7809;Nova Bandeirantes;675;Mato Grosso;37;Brazil
7810;Nova Brasilandia;675;Mato Grosso;37;Brazil
7811;Nova Canaa Do Norte;675;Mato Grosso;37;Brazil
7812;Nova Guarita;675;Mato Grosso;37;Brazil
7813;Nova Lacerda;675;Mato Grosso;37;Brazil
7814;Nova Marilandia;675;Mato Grosso;37;Brazil
7815;Nova Maringa;675;Mato Grosso;37;Brazil
7816;Nova Monte Verde;675;Mato Grosso;37;Brazil
7817;Nova Mutum;675;Mato Grosso;37;Brazil
7818;Nova Olimpia;675;Mato Grosso;37;Brazil
7819;Nova Ubirata;675;Mato Grosso;37;Brazil
7820;Nova Xavantina;675;Mato Grosso;37;Brazil
7821;Novo Horizonte Do Norte;675;Mato Grosso;37;Brazil
7822;Novo Mundo;675;Mato Grosso;37;Brazil
7823;Novo Sao Joaquim;675;Mato Grosso;37;Brazil
7824;Paranaita;675;Mato Grosso;37;Brazil
7825;Paranatinga;675;Mato Grosso;37;Brazil
7826;Pedra Preta;675;Mato Grosso;37;Brazil
7827;Peixoto De Azevedo;675;Mato Grosso;37;Brazil
7828;Planalto Da Serra;675;Mato Grosso;37;Brazil
7829;Pocone;675;Mato Grosso;37;Brazil
7830;Pontal Do Araguaia;675;Mato Grosso;37;Brazil
7831;Ponte Branca;675;Mato Grosso;37;Brazil
7832;Pontes E Lacerda;675;Mato Grosso;37;Brazil
7833;Porto Alegre Do Norte;675;Mato Grosso;37;Brazil
7834;Porto Dos Gauchos;675;Mato Grosso;37;Brazil
7835;Porto Esperidiao;675;Mato Grosso;37;Brazil
7836;Porto Estrela;675;Mato Grosso;37;Brazil
7837;Poxoreo;675;Mato Grosso;37;Brazil
7838;Primavera Do Leste;675;Mato Grosso;37;Brazil
7839;Querencia;675;Mato Grosso;37;Brazil
7840;Reserva Do Cabacal;675;Mato Grosso;37;Brazil
7841;Ribeirao Cascalheira;675;Mato Grosso;37;Brazil
7842;Ribeiraozinho;675;Mato Grosso;37;Brazil
7843;Rio Branco;675;Mato Grosso;37;Brazil
7844;Rondonopolis;675;Mato Grosso;37;Brazil
7845;Rosario Oeste;675;Mato Grosso;37;Brazil
7846;Salto Do Ceu;675;Mato Grosso;37;Brazil
7847;Santa Carmem;675;Mato Grosso;37;Brazil
7848;Santa Terezinha;675;Mato Grosso;37;Brazil
7849;Santo Afonso;675;Mato Grosso;37;Brazil
7850;Santo Antonio Do Leverger;675;Mato Grosso;37;Brazil
7851;Sao Felix Do Araguaia;675;Mato Grosso;37;Brazil
7852;Sao Jose Do Povo;675;Mato Grosso;37;Brazil
7853;Sao Jose Do Rio Claro;675;Mato Grosso;37;Brazil
7854;Sao Jose Do Xingu;675;Mato Grosso;37;Brazil
7855;Sao Jose Dos Quatro Marcos;675;Mato Grosso;37;Brazil
7856;Sao Pedro Da Cipa;675;Mato Grosso;37;Brazil
7857;Sapezal;675;Mato Grosso;37;Brazil
7858;Sinop;675;Mato Grosso;37;Brazil
7859;Sorriso;675;Mato Grosso;37;Brazil
7860;Tabapora;675;Mato Grosso;37;Brazil
7861;Tangara Da Serra;675;Mato Grosso;37;Brazil
7862;Tapurah;675;Mato Grosso;37;Brazil
7863;Terra Nova Do Norte;675;Mato Grosso;37;Brazil
7864;Tesouro;675;Mato Grosso;37;Brazil
7865;Torixoreu;675;Mato Grosso;37;Brazil
7866;Uniao Do Sul;675;Mato Grosso;37;Brazil
7867;Varzea Grande;675;Mato Grosso;37;Brazil
7868;Vera;675;Mato Grosso;37;Brazil
7869;Vila Bela Da Santissima Trindade;675;Mato Grosso;37;Brazil
7870;Vila Rica;675;Mato Grosso;37;Brazil
7871;Abadia Dos Dourados;677;Minas Gerais;37;Brazil
7872;Abaete;677;Minas Gerais;37;Brazil
7873;Abre Campo;677;Minas Gerais;37;Brazil
7874;Acaiaca;677;Minas Gerais;37;Brazil
7875;Acucena;677;Minas Gerais;37;Brazil
7876;Agua Boa;677;Minas Gerais;37;Brazil
7877;Agua Comprida;677;Minas Gerais;37;Brazil
7878;Aguanil;677;Minas Gerais;37;Brazil
7879;Aguas Formosas;677;Minas Gerais;37;Brazil
7880;Aguas Vermelhas;677;Minas Gerais;37;Brazil
7881;Aimores;677;Minas Gerais;37;Brazil
7882;Aiuruoca;677;Minas Gerais;37;Brazil
7883;Alagoa;677;Minas Gerais;37;Brazil
7884;Albertina;677;Minas Gerais;37;Brazil
7885;Alem Paraiba;677;Minas Gerais;37;Brazil
7886;Alfenas;677;Minas Gerais;37;Brazil
7887;Alfredo Vasconcelos;677;Minas Gerais;37;Brazil
7888;Almenara;677;Minas Gerais;37;Brazil
7889;Alpercata;677;Minas Gerais;37;Brazil
7890;Alpinopolis;677;Minas Gerais;37;Brazil
7891;Alterosa;677;Minas Gerais;37;Brazil
7892;Alto Caparao;677;Minas Gerais;37;Brazil
7893;Alto Jequitiba;677;Minas Gerais;37;Brazil
7894;Alto Rio Doce;677;Minas Gerais;37;Brazil
7895;Alvarenga;677;Minas Gerais;37;Brazil
7896;Alvinopolis;677;Minas Gerais;37;Brazil
7897;Alvorada De Minas;677;Minas Gerais;37;Brazil
7898;Amparo Do Serra;677;Minas Gerais;37;Brazil
7899;Andradas;677;Minas Gerais;37;Brazil
7900;Andrelandia;677;Minas Gerais;37;Brazil
7901;Angelandia;677;Minas Gerais;37;Brazil
7902;Antonio Carlos;677;Minas Gerais;37;Brazil
7903;Antonio Dias;677;Minas Gerais;37;Brazil
7904;Antonio Prado De Minas;677;Minas Gerais;37;Brazil
7905;Aracai;677;Minas Gerais;37;Brazil
7906;Aracitaba;677;Minas Gerais;37;Brazil
7907;Aracuai;677;Minas Gerais;37;Brazil
7908;Araguari;677;Minas Gerais;37;Brazil
7909;Arantina;677;Minas Gerais;37;Brazil
7910;Araponga;677;Minas Gerais;37;Brazil
7911;Arapora;677;Minas Gerais;37;Brazil
7912;Arapua;677;Minas Gerais;37;Brazil
7913;Araujos;677;Minas Gerais;37;Brazil
7914;Araxa;677;Minas Gerais;37;Brazil
7915;Arceburgo;677;Minas Gerais;37;Brazil
7916;Arcos;677;Minas Gerais;37;Brazil
7917;Areado;677;Minas Gerais;37;Brazil
7918;Argirita;677;Minas Gerais;37;Brazil
7919;Aricanduva;677;Minas Gerais;37;Brazil
7920;Arinos;677;Minas Gerais;37;Brazil
7921;Astolfo Dutra;677;Minas Gerais;37;Brazil
7922;Ataleia;677;Minas Gerais;37;Brazil
7923;Augusto De Lima;677;Minas Gerais;37;Brazil
7924;Baependi;677;Minas Gerais;37;Brazil
7925;Baldim;677;Minas Gerais;37;Brazil
7926;Bambui;677;Minas Gerais;37;Brazil
7927;Bandeira;677;Minas Gerais;37;Brazil
7928;Bandeira Do Sul;677;Minas Gerais;37;Brazil
7929;Barao De Cocais;677;Minas Gerais;37;Brazil
7930;Barao De Monte Alto;677;Minas Gerais;37;Brazil
7931;Barbacena;677;Minas Gerais;37;Brazil
7932;Barra Longa;677;Minas Gerais;37;Brazil
7933;Barroso;677;Minas Gerais;37;Brazil
7934;Bela Vista De Minas;677;Minas Gerais;37;Brazil
7935;Belmiro Braga;677;Minas Gerais;37;Brazil
7936;Belo Horizonte;677;Minas Gerais;37;Brazil
7937;Belo Oriente;677;Minas Gerais;37;Brazil
7938;Belo Vale;677;Minas Gerais;37;Brazil
7939;Berilo;677;Minas Gerais;37;Brazil
7940;Berizal;677;Minas Gerais;37;Brazil
7941;Bertopolis;677;Minas Gerais;37;Brazil
7942;Betim;677;Minas Gerais;37;Brazil
7943;Bias Fortes;677;Minas Gerais;37;Brazil
7944;Bicas;677;Minas Gerais;37;Brazil
7945;Biquinhas;677;Minas Gerais;37;Brazil
7946;Boa Esperanca;677;Minas Gerais;37;Brazil
7947;Bocaina De Minas;677;Minas Gerais;37;Brazil
7948;Bocaiuva;677;Minas Gerais;37;Brazil
7949;Bom Despacho;677;Minas Gerais;37;Brazil
7950;Bom Jardim De Minas;677;Minas Gerais;37;Brazil
7951;Bom Jesus Da Penha;677;Minas Gerais;37;Brazil
7952;Bom Jesus Do Amparo;677;Minas Gerais;37;Brazil
7953;Bom Jesus Do Galho;677;Minas Gerais;37;Brazil
7954;Bom Repouso;677;Minas Gerais;37;Brazil
7955;Bom Sucesso;677;Minas Gerais;37;Brazil
7956;Bonfim;677;Minas Gerais;37;Brazil
7957;Bonfinopolis De Minas;677;Minas Gerais;37;Brazil
7958;Bonito De Minas;677;Minas Gerais;37;Brazil
7959;Borda Da Mata;677;Minas Gerais;37;Brazil
7960;Botelhos;677;Minas Gerais;37;Brazil
7961;Botumirim;677;Minas Gerais;37;Brazil
7962;Bras Pires;677;Minas Gerais;37;Brazil
7963;Brasilandia De Minas;677;Minas Gerais;37;Brazil
7964;Brasilia De Minas;677;Minas Gerais;37;Brazil
7965;Brasopolis;677;Minas Gerais;37;Brazil
7966;Braunas;677;Minas Gerais;37;Brazil
7967;Brumadinho;677;Minas Gerais;37;Brazil
7968;Bueno Brandao;677;Minas Gerais;37;Brazil
7969;Buenopolis;677;Minas Gerais;37;Brazil
7970;Bugre;677;Minas Gerais;37;Brazil
7971;Buritis;677;Minas Gerais;37;Brazil
7972;Buritizeiro;677;Minas Gerais;37;Brazil
7973;Cabeceira Grande;677;Minas Gerais;37;Brazil
7974;Cabo Verde;677;Minas Gerais;37;Brazil
7975;Cachoeira Da Prata;677;Minas Gerais;37;Brazil
7976;Cachoeira De Minas;677;Minas Gerais;37;Brazil
7977;Cachoeira De Pajeu;677;Minas Gerais;37;Brazil
7978;Cachoeira Dourada;677;Minas Gerais;37;Brazil
7979;Caetanopolis;677;Minas Gerais;37;Brazil
7980;Caete;677;Minas Gerais;37;Brazil
7981;Caiana;677;Minas Gerais;37;Brazil
7982;Cajuri;677;Minas Gerais;37;Brazil
7983;Caldas;677;Minas Gerais;37;Brazil
7984;Camacho;677;Minas Gerais;37;Brazil
7985;Camanducaia;677;Minas Gerais;37;Brazil
7986;Cambui;677;Minas Gerais;37;Brazil
7987;Cambuquira;677;Minas Gerais;37;Brazil
7988;Campanario;677;Minas Gerais;37;Brazil
7989;Campanha;677;Minas Gerais;37;Brazil
7990;Campestre;677;Minas Gerais;37;Brazil
7991;Campina Verde;677;Minas Gerais;37;Brazil
7992;Campo Azul;677;Minas Gerais;37;Brazil
7993;Campo Belo;677;Minas Gerais;37;Brazil
7994;Campo Do Meio;677;Minas Gerais;37;Brazil
7995;Campo Florido;677;Minas Gerais;37;Brazil
7996;Campos Altos;677;Minas Gerais;37;Brazil
7997;Campos Gerais;677;Minas Gerais;37;Brazil
7998;Cana Verde;677;Minas Gerais;37;Brazil
7999;Canaa;677;Minas Gerais;37;Brazil
8000;Canapolis;677;Minas Gerais;37;Brazil
8001;Candeias;677;Minas Gerais;37;Brazil
8002;Cantagalo;677;Minas Gerais;37;Brazil
8003;Caparao;677;Minas Gerais;37;Brazil
8004;Capela Nova;677;Minas Gerais;37;Brazil
8005;Capelinha;677;Minas Gerais;37;Brazil
8006;Capetinga;677;Minas Gerais;37;Brazil
8007;Capim Branco;677;Minas Gerais;37;Brazil
8008;Capinopolis;677;Minas Gerais;37;Brazil
8009;Capitao Andrade;677;Minas Gerais;37;Brazil
8010;Capitao Eneas;677;Minas Gerais;37;Brazil
8011;Capitolio;677;Minas Gerais;37;Brazil
8012;Caputira;677;Minas Gerais;37;Brazil
8013;Carai;677;Minas Gerais;37;Brazil
8014;Caranaiba;677;Minas Gerais;37;Brazil
8015;Carandai;677;Minas Gerais;37;Brazil
8016;Carangola;677;Minas Gerais;37;Brazil
8017;Caratinga;677;Minas Gerais;37;Brazil
8018;Carbonita;677;Minas Gerais;37;Brazil
8019;Careacu;677;Minas Gerais;37;Brazil
8020;Carlos Chagas;677;Minas Gerais;37;Brazil
8021;Carmesia;677;Minas Gerais;37;Brazil
8022;Carmo Da Cachoeira;677;Minas Gerais;37;Brazil
8023;Carmo Da Mata;677;Minas Gerais;37;Brazil
8024;Carmo De Minas;677;Minas Gerais;37;Brazil
8025;Carmo Do Cajuru;677;Minas Gerais;37;Brazil
8026;Carmo Do Paranaiba;677;Minas Gerais;37;Brazil
8027;Carmo Do Rio Claro;677;Minas Gerais;37;Brazil
8028;Carmopolis De Minas;677;Minas Gerais;37;Brazil
8029;Carneirinho;677;Minas Gerais;37;Brazil
8030;Carrancas;677;Minas Gerais;37;Brazil
8031;Carvalhopolis;677;Minas Gerais;37;Brazil
8032;Carvalhos;677;Minas Gerais;37;Brazil
8033;Casa Grande;677;Minas Gerais;37;Brazil
8034;Cascalho Rico;677;Minas Gerais;37;Brazil
8035;Cassia;677;Minas Gerais;37;Brazil
8036;Cataguases;677;Minas Gerais;37;Brazil
8037;Catas Altas;677;Minas Gerais;37;Brazil
8038;Catas Altas Da Noruega;677;Minas Gerais;37;Brazil
8039;Catuji;677;Minas Gerais;37;Brazil
8040;Catuti;677;Minas Gerais;37;Brazil
8041;Caxambu;677;Minas Gerais;37;Brazil
8042;Cedro Do Abaete;677;Minas Gerais;37;Brazil
8043;Central De Minas;677;Minas Gerais;37;Brazil
8044;Centralina;677;Minas Gerais;37;Brazil
8045;Chacara;677;Minas Gerais;37;Brazil
8046;Chale;677;Minas Gerais;37;Brazil
8047;Chapada Do Norte;677;Minas Gerais;37;Brazil
8048;Chapada Gaucha;677;Minas Gerais;37;Brazil
8049;Chiador;677;Minas Gerais;37;Brazil
8050;Cipotanea;677;Minas Gerais;37;Brazil
8051;Claraval;677;Minas Gerais;37;Brazil
8052;Claro Dos Pocoes;677;Minas Gerais;37;Brazil
8053;Claudio;677;Minas Gerais;37;Brazil
8054;Coimbra;677;Minas Gerais;37;Brazil
8055;Coluna;677;Minas Gerais;37;Brazil
8056;Comendador Gomes;677;Minas Gerais;37;Brazil
8057;Comercinho;677;Minas Gerais;37;Brazil
8058;Conceicao Da Aparecida;677;Minas Gerais;37;Brazil
8059;Conceicao Da Barra De Minas;677;Minas Gerais;37;Brazil
8060;Conceicao Das Alagoas;677;Minas Gerais;37;Brazil
8061;Conceicao Das Pedras;677;Minas Gerais;37;Brazil
