ISO_A3,ISO_A2,NAM_0,NAM_1,NAM_2,COD_1,COD_2
PRI,PR,Puerto Rico (U.S.),Humacao,Juncos Municipio,PRI005,PRI005006
PRI,PR,Puerto Rico (U.S.),Humacao,Las Piedras Municipio,PRI005,PRI005007
PRI,PR,Puerto Rico (U.S.),Humacao,Luquillo Municipio,PRI005,PRI005009
PRI,PR,Puerto Rico (U.S.),Humacao,Naguabo Municipio,PRI005,PRI005010
PRI,PR,Puerto Rico (U.S.),Humacao,Rio Grande Municipio,PRI005,PRI005011
PRI,PR,Puerto Rico (U.S.),Humacao,San Lorenzo Municipio,PRI005,PRI005012
PRI,PR,Puerto Rico (U.S.),Humacao,Vieques Municipio,PRI005,PRI005013
SGP,SG,Singapore,Hougang,Administrative unit not available,SGP004,SGP004001
SGP,SG,Singapore,Marine Parade,Administrative unit not available,SGP005,SGP005001
SGP,SG,Singapore,Northeast,Administrative unit not available,SGP006,SGP006001
SLB,SB,Solomon Islands,Administrative unit not available,Administrative unit not available,SLB001,SLB001001
SPM,PM,Saint-Pierre-et-Miquelon [FRA],Miquelon-Langlade,Administrative unit not available,SPM001,SPM001001
SPM,PM,Saint-Pierre-et-Miquelon [FRA],Saint-Pierre,Administrative unit not available,SPM002,SPM002001
SUR,SR,Suriname,Brokopondo,Brownsweg,SUR001,SUR001001
SUR,SR,Suriname,Brokopondo,Centrum,SUR001,SUR001002
SUR,SR,Suriname,Brokopondo,Klaaskreek,SUR001,SUR001003
SUR,SR,Suriname,Brokopondo,Kwakoegron,SUR001,SUR001004
SUR,SR,Suriname,Brokopondo,Marchalkreek,SUR001,SUR001005
SUR,SR,Suriname,Brokopondo,Sarakreek,SUR001,SUR001006
SUR,SR,Suriname,Commewijne,Alkmaar,SUR002,SUR002001
SUR,SR,Suriname,Commewijne,Bakki,SUR002,SUR002002
SUR,SR,Suriname,Commewijne,Margaretha,SUR002,SUR002003
SUR,SR,Suriname,Commewijne,Meerzorg,SUR002,SUR002004
SUR,SR,Suriname,Commewijne,Nieuw Amsterdam,SUR002,SUR002005
SUR,SR,Suriname,Commewijne,Tamanredjo,SUR002,SUR002006
SUR,SR,Suriname,Coronie,Johanna Maria,SUR003,SUR003001
SUR,SR,Suriname,Coronie,Totness,SUR003,SUR003002
SUR,SR,Suriname,Coronie,Welgelegen,SUR003,SUR003003
SUR,SR,Suriname,Marowijne,Albina,SUR004,SUR004001
SUR,SR,Suriname,Marowijne,Galibi,SUR004,SUR004002
SUR,SR,Suriname,Marowijne,Moengo,SUR004,SUR004003
SUR,SR,Suriname,Marowijne,Moengotapoe,SUR004,SUR004004
SUR,SR,Suriname,Marowijne,Patamacca,SUR004,SUR004005
SUR,SR,Suriname,Marowijne,Wanhatti,SUR004,SUR004006
SUR,SR,Suriname,Nickerie,Groot Henar,SUR005,SUR005001
SUR,SR,Suriname,Nickerie,Nieuw Nickerie,SUR005,SUR005002
SUR,SR,Suriname,Nickerie,Oostelijke Polders,SUR005,SUR005003
SUR,SR,Suriname,Nickerie,Wageningen,SUR005,SUR005004
SUR,SR,Suriname,Nickerie,Westelijke Polders,SUR005,SUR005005
SUR,SR,Suriname,Paramaribo,Beekhuizen,SUR007,SUR007001
SUR,SR,Suriname,Paramaribo,Blauwgrond,SUR007,SUR007002
SUR,SR,Suriname,Paramaribo,Centrum,SUR007,SUR007003
SUR,SR,Suriname,Paramaribo,Flora,SUR007,SUR007004
SUR,SR,Suriname,Paramaribo,Latour,SUR007,SUR007005
SUR,SR,Suriname,Paramaribo,Livorno,SUR007,SUR007006
SUR,SR,Suriname,Paramaribo,Munder,SUR007,SUR007007
SUR,SR,Suriname,Paramaribo,Pontbuiten,SUR007,SUR007008
SUR,SR,Suriname,Paramaribo,Rainville,SUR007,SUR007009
SUR,SR,Suriname,Paramaribo,Tammenga,SUR007,SUR007010
SUR,SR,Suriname,Paramaribo,Weg Naar Zee,SUR007,SUR007011
SUR,SR,Suriname,Paramaribo,Welgelegen,SUR007,SUR007012
SUR,SR,Suriname,Para,Bigi Poika,SUR006,SUR006001
SUR,SR,Suriname,Para,Carolina,SUR006,SUR006002
SUR,SR,Suriname,Para,Noord,SUR006,SUR006003
SUR,SR,Suriname,Para,Oost,SUR006,SUR006004
SUR,SR,Suriname,Para,Zuid,SUR006,SUR006005
SUR,SR,Suriname,Saramacca,Calcutta,SUR008,SUR008001
SUR,SR,Suriname,Saramacca,Groningen,SUR008,SUR008002
SUR,SR,Suriname,Saramacca,Jarikaba,SUR008,SUR008003
SUR,SR,Suriname,Saramacca,Kampong Baroe,SUR008,SUR008004
SUR,SR,Suriname,Saramacca,Tijgerkreek,SUR008,SUR008005
SUR,SR,Suriname,Saramacca,Wayamboweg,SUR008,SUR008006
SUR,SR,Suriname,Sipaliwini,Boven Suriname,SUR009,SUR009001
SUR,SR,Suriname,Sipaliwini,Coeroeni,SUR009,SUR009002
SUR,SR,Suriname,Sipaliwini,Coppename,SUR009,SUR009003
SUR,SR,Suriname,Sipaliwini,Kabalebo,SUR009,SUR009004
SUR,SR,Suriname,Sipaliwini,Saramacca,SUR009,SUR009005
SUR,SR,Suriname,Sipaliwini,Tapanahony,SUR009,SUR009006
SUR,SR,Suriname,Wanica,De Nieuwe Grond,SUR010,SUR010001
SUR,SR,Suriname,Wanica,Domburg,SUR010,SUR010002
SUR,SR,Suriname,Wanica,Houttuin,SUR010,SUR010003
SUR,SR,Suriname,Wanica,Koewarasan,SUR010,SUR010004
SUR,SR,Suriname,Wanica,Kwatta,SUR010,SUR010005
SUR,SR,Suriname,Wanica,Lelydorp,SUR010,SUR010006
SUR,SR,Suriname,Wanica,Saramacca Polder,SUR010,SUR010007
SXM,SX,Sint Maarten (Neth.),Sint Maarten (Neth.),Administrative unit not available,SXM001,SXM001001
THA,TH,Thailand,Satun,Muang Satun,THA060,THA060004
THA,TH,Thailand,Trang,Kantang,THA070,THA070002
TLS,TP,Timor-Leste,Oecussi,Passabe,TLS012,TLS012004
TLS,TP,Timor-Leste,Covalima,Tilomar,TLS005,TLS005006
TTO,TT,Trinidad and Tobago,Arima,Administrative unit not available,TTO001,TTO001001
TTO,TT,Trinidad and Tobago,Chaguanas,Administrative unit not available,TTO002,TTO002001
TTO,TT,Trinidad and Tobago,Couva/Tabaquite/Talparo,Administrative unit not available,TTO003,TTO003001
TTO,TT,Trinidad and Tobago,Diego Martin,Administrative unit not available,TTO004,TTO004001
TTO,TT,Trinidad and Tobago,Rio Claro/Mayaro,Administrative unit not available,TTO009,TTO009001
TTO,TT,Trinidad and Tobago,Penal/Debe,Administrative unit not available,TTO005,TTO005001
TTO,TT,Trinidad and Tobago,Point Fortin,Administrative unit not available,TTO006,TTO006001
TTO,TT,Trinidad and Tobago,Port Of Spain,Administrative unit not available,TTO007,TTO007001
TTO,TT,Trinidad and Tobago,Princes Town,Administrative unit not available,TTO008,TTO008001
TTO,TT,Trinidad and Tobago,San Fernando,Administrative unit not available,TTO010,TTO010001
TTO,TT,Trinidad and Tobago,Siparia,Administrative unit not available,TTO013,TTO013001
TTO,TT,Trinidad and Tobago,San Juan/Laventille,Administrative unit not available,TTO011,TTO011001
TTO,TT,Trinidad and Tobago,Sangre Grande,Administrative unit not available,TTO012,TTO012001
TTO,TT,Trinidad and Tobago,Tobago,Administrative unit not available,TTO014,TTO014001
TTO,TT,Trinidad and Tobago,Tunapuna/Piarco,Administrative unit not available,TTO015,TTO015001
USA,US,United States of America,Maine,Aroostook,USA020,USA020002
USA,US,United States of America,Maine,Hancock,USA020,USA020005
USA,US,United States of America,Maine,Knox,USA020,USA020007
USA,US,United States of America,Maine,Penobscot,USA020,USA020010
USA,US,United States of America,Maine,Waldo,USA020,USA020014
USA,US,United States of America,Maine,Washington,USA020,USA020015
VCT,VC,Saint Vincent and the Grenadines,Saint Andrew,Administrative unit not available,VCT003,VCT003001
VCT,VC,Saint Vincent and the Grenadines,Charlotte,Administrative unit not available,VCT001,VCT001001
VCT,VC,Saint Vincent and the Grenadines,Saint David,Administrative unit not available,VCT004,VCT004001
VCT,VC,Saint Vincent and the Grenadines,Saint George,Administrative unit not available,VCT005,VCT005001
VCT,VC,Saint Vincent and the Grenadines,Grenadines,Administrative unit not available,VCT002,VCT002001
VCT,VC,Saint Vincent and the Grenadines,Saint Patrick,Administrative unit not available,VCT006,VCT006001
VEN,VE,Republica Bolivariana de Venezuela,Anzoategui,Anaco,VEN002,VEN002001
VEN,VE,Republica Bolivariana de Venezuela,Anzoategui,Bolivar,VEN002,VEN002003
VEN,VE,Republica Bolivariana de Venezuela,Anzoategui,Bruzual,VEN002,VEN002004
VEN,VE,Republica Bolivariana de Venezuela,Anzoategui,Cajigal,VEN002,VEN002005
VEN,VE,Republica Bolivariana de Venezuela,Anzoategui,Carvajal,VEN002,VEN002006
VEN,VE,Republica Bolivariana de Venezuela,Anzoategui,Freites,VEN002,VEN002007
VEN,VE,Republica Bolivariana de Venezuela,Anzoategui,Guanipa,VEN002,VEN002008
VEN,VE,Republica Bolivariana de Venezuela,Anzoategui,Guanta,VEN002,VEN002009
VEN,VE,Republica Bolivariana de Venezuela,Anzoategui,I. De Adentro,VEN002,VEN002010
VEN,VE,Republica Bolivariana de Venezuela,Anzoategui,Independencia,VEN002,VEN002011
VEN,VE,Republica Bolivariana de Venezuela,Anzoategui,Isla,VEN002,VEN002012
VEN,VE,Republica Bolivariana de Venezuela,Anzoategui,Libertad,VEN002,VEN002013
VEN,VE,Republica Bolivariana de Venezuela,Anzoategui,Miranda,VEN002,VEN002014
VEN,VE,Republica Bolivariana de Venezuela,Anzoategui,Penalver,VEN002,VEN002016
VEN,VE,Republica Bolivariana de Venezuela,Anzoategui,Piritu,VEN002,VEN002017
VEN,VE,Republica Bolivariana de Venezuela,Anzoategui,Simon Rodriguez,VEN002,VEN002018
VEN,VE,Republica Bolivariana de Venezuela,Anzoategui,Sotillo,VEN002,VEN002019
VEN,VE,Republica Bolivariana de Venezuela,Aragua,Camatagua,VEN004,VEN004002
VEN,VE,Republica Bolivariana de Venezuela,Aragua,San Casimiro,VEN004,VEN004008
VEN,VE,Republica Bolivariana de Venezuela,Aragua,San Sebastian,VEN004,VEN004009
VEN,VE,Republica Bolivariana de Venezuela,Aragua,Urdaneta,VEN004,VEN004014
VEN,VE,Republica Bolivariana de Venezuela,Bolivar,Caroni,VEN006,VEN006001
VEN,VE,Republica Bolivariana de Venezuela,Bolivar,El Callao,VEN006,VEN006003
VEN,VE,Republica Bolivariana de Venezuela,Bolivar,Gran Sabana,VEN006,VEN006004
VEN,VE,Republica Bolivariana de Venezuela,Bolivar,Heres,VEN006,VEN006005
VEN,VE,Republica Bolivariana de Venezuela,Bolivar,Piar,VEN006,VEN006006
VEN,VE,Republica Bolivariana de Venezuela,Bolivar,Raul Leoni,VEN006,VEN006007
VEN,VE,Republica Bolivariana de Venezuela,Bolivar,Roscio,VEN006,VEN006008
VEN,VE,Republica Bolivariana de Venezuela,Bolivar,Sifontes,VEN006,VEN006009
VEN,VE,Republica Bolivariana de Venezuela,Bolivar,Sucre,VEN006,VEN006010
VEN,VE,Republica Bolivariana de Venezuela,Delta Amacuro,D. Antonio Diaz,VEN009,VEN009001
VEN,VE,Republica Bolivariana de Venezuela,Delta Amacuro,D. Pedernales,VEN009,VEN009002
VEN,VE,Republica Bolivariana de Venezuela,Delta Amacuro,Tucupita,VEN009,VEN009003
VEN,VE,Republica Bolivariana de Venezuela,Dependencias Federales,Name Unknown,VEN010,VEN010001
VEN,VE,Republica Bolivariana de Venezuela,Dependencias Federales,Name Unknown,VEN010,VEN010011
VEN,VE,Republica Bolivariana de Venezuela,Guarico,Guacharamas,VEN013,VEN013004
VEN,VE,Republica Bolivariana de Venezuela,Guarico,Mellado,VEN013,VEN013007
VEN,VE,Republica Bolivariana de Venezuela,Guarico,Monagas,VEN013,VEN013009
VEN,VE,Republica Bolivariana de Venezuela,Guarico,Ribas,VEN013,VEN013011
VEN,VE,Republica Bolivariana de Venezuela,Guarico,Roscio,VEN013,VEN013012
VEN,VE,Republica Bolivariana de Venezuela,Guarico,San Jose De Guaribe,VEN013,VEN013013
VEN,VE,Republica Bolivariana de Venezuela,Miranda,Acevedo,VEN016,VEN016001
VEN,VE,Republica Bolivariana de Venezuela,Miranda,Andres Bello,VEN016,VEN016002
VEN,VE,Republica Bolivariana de Venezuela,Miranda,Brion,VEN016,VEN016004
VEN,VE,Republica Bolivariana de Venezuela,Miranda,Buroz,VEN016,VEN016005
VEN,VE,Republica Bolivariana de Venezuela,Miranda,Isla,VEN016,VEN016012
VEN,VE,Republica Bolivariana de Venezuela,Miranda,Lander,VEN016,VEN016013
VEN,VE,Republica Bolivariana de Venezuela,Miranda,Paez,VEN016,VEN016015
VEN,VE,Republica Bolivariana de Venezuela,Miranda,Pedro Gual,VEN016,VEN016017
VEN,VE,Republica Bolivariana de Venezuela,Miranda,Urdaneta,VEN016,VEN016021
VEN,VE,Republica Bolivariana de Venezuela,Miranda,Zamora,VEN016,VEN016022
VEN,VE,Republica Bolivariana de Venezuela,Monagas,Acosta,VEN017,VEN017001
VEN,VE,Republica Bolivariana de Venezuela,Monagas,Bolivar,VEN017,VEN017002
VEN,VE,Republica Bolivariana de Venezuela,Monagas,Caripe,VEN017,VEN017003
VEN,VE,Republica Bolivariana de Venezuela,Monagas,Cedeno,VEN017,VEN017004
VEN,VE,Republica Bolivariana de Venezuela,Monagas,Ezequiel Zamora,VEN017,VEN017005
VEN,VE,Republica Bolivariana de Venezuela,Monagas,Libertador,VEN017,VEN017006
VEN,VE,Republica Bolivariana de Venezuela,Monagas,Maturin,VEN017,VEN017007
VEN,VE,Republica Bolivariana de Venezuela,Monagas,Piar,VEN017,VEN017008
VEN,VE,Republica Bolivariana de Venezuela,Monagas,Punceres,VEN017,VEN017009
VEN,VE,Republica Bolivariana de Venezuela,Monagas,Sotillo,VEN017,VEN017010
VEN,VE,Republica Bolivariana de Venezuela,Nueva Esparta,Name Unknown,VEN018,VEN018014
VEN,VE,Republica Bolivariana de Venezuela,Nueva Esparta,Name Unknown,VEN018,VEN018015
VEN,VE,Republica Bolivariana de Venezuela,Nueva Esparta,Name Unknown,VEN018,VEN018016
VEN,VE,Republica Bolivariana de Venezuela,Nueva Esparta,Name Unknown,VEN018,VEN018017
VEN,VE,Republica Bolivariana de Venezuela,Nueva Esparta,Name Unknown,VEN018,VEN018018
VEN,VE,Republica Bolivariana de Venezuela,Nueva Esparta,Name Unknown,VEN018,VEN018020
VEN,VE,Republica Bolivariana de Venezuela,Nueva Esparta,Antolin Del Cami,VEN018,VEN018001
VEN,VE,Republica Bolivariana de Venezuela,Nueva Esparta,Arismendi,VEN018,VEN018002
VEN,VE,Republica Bolivariana de Venezuela,Nueva Esparta,Diaz,VEN018,VEN018003
VEN,VE,Republica Bolivariana de Venezuela,Nueva Esparta,Garcia,VEN018,VEN018004
VEN,VE,Republica Bolivariana de Venezuela,Nueva Esparta,Gomez,VEN018,VEN018005
VEN,VE,Republica Bolivariana de Venezuela,Nueva Esparta,Isla,VEN018,VEN018006
VEN,VE,Republica Bolivariana de Venezuela,Nueva Esparta,Isla De Coche,VEN018,VEN018007
VEN,VE,Republica Bolivariana de Venezuela,Nueva Esparta,Isla De Cubagua,VEN018,VEN018008
VEN,VE,Republica Bolivariana de Venezuela,Nueva Esparta,Isla La Tortuga,VEN018,VEN018009
VEN,VE,Republica Bolivariana de Venezuela,Nueva Esparta,Maneiro,VEN018,VEN018010
VEN,VE,Republica Bolivariana de Venezuela,Nueva Esparta,Marcano,VEN018,VEN018011
VEN,VE,Republica Bolivariana de Venezuela,Nueva Esparta,Marino,VEN018,VEN018012
VEN,VE,Republica Bolivariana de Venezuela,Nueva Esparta,Peninsula De Macanao,VEN018,VEN018019
VEN,VE,Republica Bolivariana de Venezuela,Sucre,Andres Eloy Blanco,VEN020,VEN020001
VEN,VE,Republica Bolivariana de Venezuela,Sucre,Andres Mata,VEN020,VEN020002
VEN,VE,Republica Bolivariana de Venezuela,Sucre,Arismendi,VEN020,VEN020003
VEN,VE,Republica Bolivariana de Venezuela,Sucre,Bermudez,VEN020,VEN020005
VEN,VE,Republica Bolivariana de Venezuela,Sucre,Bolivar,VEN020,VEN020006
VEN,VE,Republica Bolivariana de Venezuela,Sucre,Cajigal,VEN020,VEN020007
VEN,VE,Republica Bolivariana de Venezuela,Sucre,Cruz Salmeron Acosta,VEN020,VEN020008
VEN,VE,Republica Bolivariana de Venezuela,Sucre,Isla,VEN020,VEN020009
VEN,VE,Republica Bolivariana de Venezuela,Sucre,Libertador,VEN020,VEN020010
VEN,VE,Republica Bolivariana de Venezuela,Sucre,Marino,VEN020,VEN020011
VEN,VE,Republica Bolivariana de Venezuela,Sucre,Mejia,VEN020,VEN020012
VEN,VE,Republica Bolivariana de Venezuela,Sucre,Montes,VEN020,VEN020013
VEN,VE,Republica Bolivariana de Venezuela,Sucre,Ribero,VEN020,VEN020014
VEN,VE,Republica Bolivariana de Venezuela,Sucre,Sucre,VEN020,VEN020015
VEN,VE,Republica Bolivariana de Venezuela,Sucre,Valdez,VEN020,VEN020016
VEN,VE,Republica Bolivariana de Venezuela,Sucre,Benitez,VEN020,VEN020004
VGB,VG,British Virgin Islands (U.K.),Anegada,Administrative unit not available,VGB001,VGB001001
VGB,VG,British Virgin Islands (U.K.),Other Islands,Administrative unit not available,VGB003,VGB003001
VGB,VG,British Virgin Islands (U.K.),Virgin Gorda,Administrative unit not available,VGB005,VGB005001
VIR,VI,United States Virgin Islands (U.S.),Saint Croix (County Equivalent),Administrative unit not available,VIR001,VIR001001
VIR,VI,United States Virgin Islands (U.S.),Saint John (County Equivalent),Administrative unit not available,VIR002,VIR002001
VIR,VI,United States Virgin Islands (U.S.),Saint Thomas (County Equivalent),Administrative unit not available,VIR003,VIR003001
VUT,VU,Vanuatu,Sanma,Administrative unit not available,VUT003,VUT003001
BRA,BR,Brazil,Amapa,Ferreira Gomes,BRA003,BRA003004
BRA,BR,Brazil,Amapa,Itaubal,BRA003,BRA003005
BRA,BR,Brazil,Amapa,Laranjal Do Jari,BRA003,BRA003006
BRA,BR,Brazil,Amapa,Macapa,BRA003,BRA003007
BRA,BR,Brazil,Amapa,Mazagao,BRA003,BRA003008
BRA,BR,Brazil,Amapa,Porto Grande,BRA003,BRA003011
BRA,BR,Brazil,Amapa,Santana,BRA003,BRA003013
BRA,BR,Brazil,Amapa,Vitoria Do Jari,BRA003,BRA003016
BRA,BR,Brazil,Ceara,Cruz,BRA006,BRA006053
BRA,BR,Brazil,Ceara,Jijoca De Jericoacoara,BRA006,BRA006098
BRA,BR,Brazil,Maranhao,Alcantara,BRA010,BRA010004
BRA,BR,Brazil,Maranhao,Amapa Do Maranhao,BRA010,BRA010010
BRA,BR,Brazil,Maranhao,Apicum-acu,BRA010,BRA010014
BRA,BR,Brazil,Maranhao,Araioses,BRA010,BRA010016
BRA,BR,Brazil,Maranhao,Axixa,BRA010,BRA010019
BRA,BR,Brazil,Maranhao,Bacuri,BRA010,BRA010022
BRA,BR,Brazil,Maranhao,Bacurituba,BRA010,BRA010023
BRA,BR,Brazil,Maranhao,Barreirinhas,BRA010,BRA010027
BRA,BR,Brazil,Maranhao,Bequimao,BRA010,BRA010031
BRA,BR,Brazil,Maranhao,Boa Vista Do Gurupi,BRA010,BRA010033
BRA,BR,Brazil,Maranhao,Cajapio,BRA010,BRA010044
BRA,BR,Brazil,Maranhao,Candido Mendes,BRA010,BRA010047
BRA,BR,Brazil,Maranhao,Carutapera,BRA010,BRA010051
BRA,BR,Brazil,Maranhao,Cedral,BRA010,BRA010053
BRA,BR,Brazil,Maranhao,Central Do Maranhao,BRA010,BRA010054
BRA,BR,Brazil,Maranhao,Centro Do Guilherme,BRA010,BRA010055
BRA,BR,Brazil,Maranhao,Cururupu,BRA010,BRA010064
BRA,BR,Brazil,Maranhao,Godofredo Viana,BRA010,BRA010075
BRA,BR,Brazil,Maranhao,Governador Nunes Freire,BRA010,BRA010082
BRA,BR,Brazil,Maranhao,Guimaraes,BRA010,BRA010085
BRA,BR,Brazil,Maranhao,Humberto De Campos,BRA010,BRA010086
BRA,BR,Brazil,Maranhao,Icatu,BRA010,BRA010087
BRA,BR,Brazil,Maranhao,Junco Do Maranhao,BRA010,BRA010098
BRA,BR,Brazil,Maranhao,Luis Domingues,BRA010,BRA010108
BRA,BR,Brazil,Maranhao,Maracacume,BRA010,BRA010110
BRA,BR,Brazil,Maranhao,Maranhaozinho,BRA010,BRA010112
BRA,BR,Brazil,Maranhao,Mirinzal,BRA010,BRA010120
BRA,BR,Brazil,Maranhao,Nova Olinda Do Maranhao,BRA010,BRA010127
BRA,BR,Brazil,Maranhao,Paco Do Lumiar,BRA010,BRA010130
BRA,BR,Brazil,Maranhao,Palmeirandia,BRA010,BRA010131
BRA,BR,Brazil,Maranhao,Paulino Neves,BRA010,BRA010136
BRA,BR,Brazil,Maranhao,Peri Mirim,BRA010,BRA010141
BRA,BR,Brazil,Maranhao,Pinheiro,BRA010,BRA010144
BRA,BR,Brazil,Maranhao,Porto Rico Do Maranhao,BRA010,BRA010149
BRA,BR,Brazil,Maranhao,Presidente Medici,BRA010,BRA010152
BRA,BR,Brazil,Maranhao,Presidente Sarney,BRA010,BRA010153
BRA,BR,Brazil,Maranhao,Primeira Cruz,BRA010,BRA010155
BRA,BR,Brazil,Maranhao,Raposa,BRA010,BRA010156
BRA,BR,Brazil,Maranhao,Santa Helena,BRA010,BRA010162
BRA,BR,Brazil,Maranhao,Santa Luzia Do Parua,BRA010,BRA010165
BRA,BR,Brazil,Maranhao,Santo Amaro Do Maranhao,BRA010,BRA010169
BRA,BR,Brazil,Maranhao,Sao Bento,BRA010,BRA010172
BRA,BR,Brazil,Maranhao,Sao Jose De Ribamar,BRA010,BRA010184
BRA,BR,Brazil,Maranhao,Sao Luis,BRA010,BRA010186
BRA,BR,Brazil,Maranhao,Serrano Do Maranhao,BRA010,BRA010198
BRA,BR,Brazil,Maranhao,Turiacu,BRA010,BRA010208
BRA,BR,Brazil,Maranhao,Turilandia,BRA010,BRA010209
BRA,BR,Brazil,Maranhao,Tutoia,BRA010,BRA010210
BRA,BR,Brazil,Para,Abaetetuba,BRA018,BRA018001
BRA,BR,Brazil,Para,Acara,BRA018,BRA018003
BRA,BR,Brazil,Para,Afua,BRA018,BRA018004
BRA,BR,Brazil,Para,Alenquer,BRA018,BRA018006
BRA,BR,Brazil,Para,Almeirim,BRA018,BRA018007
BRA,BR,Brazil,Para,Anajas,BRA018,BRA018009
BRA,BR,Brazil,Para,Augusto Correa,BRA018,BRA018012
BRA,BR,Brazil,Para,Bagre,BRA018,BRA018015
BRA,BR,Brazil,Para,Barcarena,BRA018,BRA018018
BRA,BR,Brazil,Para,Braganca,BRA018,BRA018024
BRA,BR,Brazil,Para,Breves,BRA018,BRA018028
BRA,BR,Brazil,Para,Cachoeira Do Arari,BRA018,BRA018030
BRA,BR,Brazil,Para,Cachoeira Do Piria,BRA018,BRA018031
BRA,BR,Brazil,Para,Cameta,BRA018,BRA018032
BRA,BR,Brazil,Para,Capanema,BRA018,BRA018034
BRA,BR,Brazil,Para,Chaves,BRA018,BRA018037
BRA,BR,Brazil,Para,Colares,BRA018,BRA018038
BRA,BR,Brazil,Para,Curralinho,BRA018,BRA018043
BRA,BR,Brazil,Para,Curua,BRA018,BRA018044
BRA,BR,Brazil,Para,Curuca,BRA018,BRA018045
BRA,BR,Brazil,Para,Gurupa,BRA018,BRA018052
BRA,BR,Brazil,Para,Igarape-acu,BRA018,BRA018053
BRA,BR,Brazil,Para,Igarape-miri,BRA018,BRA018054
BRA,BR,Brazil,Para,Limoeiro Do Ajuru,BRA018,BRA018063
BRA,BR,Brazil,Para,Magalhaes Barata,BRA018,BRA018065
BRA,BR,Brazil,Para,Maracana,BRA018,BRA018067
BRA,BR,Brazil,Para,Marapanim,BRA018,BRA018068
BRA,BR,Brazil,Para,Melgaco,BRA018,BRA018071
BRA,BR,Brazil,Para,Mocajuba,BRA018,BRA018072
BRA,BR,Brazil,Para,Moju,BRA018,BRA018073
BRA,BR,Brazil,Para,Monte Alegre,BRA018,BRA018074
BRA,BR,Brazil,Para,Muana,BRA018,BRA018075
BRA,BR,Brazil,Para,Nova Esperanca Do Piria,BRA018,BRA018076
BRA,BR,Brazil,Para,Nova Timboteua,BRA018,BRA018078
BRA,BR,Brazil,Para,Obidos,BRA018,BRA018081
BRA,BR,Brazil,Para,Oeiras Do Para,BRA018,BRA018082
BRA,BR,Brazil,Para,Peixe-boi,BRA018,BRA018091
BRA,BR,Brazil,Para,Ponta De Pedras,BRA018,BRA018094
BRA,BR,Brazil,Para,Portel,BRA018,BRA018095
BRA,BR,Brazil,Para,Porto De Moz,BRA018,BRA018096
BRA,BR,Brazil,Para,Prainha,BRA018,BRA018097
BRA,BR,Brazil,Para,Primavera,BRA018,BRA018098
BRA,BR,Brazil,Para,Quatipuru,BRA018,BRA018099
BRA,BR,Brazil,Para,Salinopolis,BRA018,BRA018104
BRA,BR,Brazil,Para,Salvaterra,BRA018,BRA018105
BRA,BR,Brazil,Para,Santa Barbara Do Para,BRA018,BRA018106
BRA,BR,Brazil,Para,Santa Cruz Do Arari,BRA018,BRA018107
BRA,BR,Brazil,Para,Santa Luzia Do Para,BRA018,BRA018109
BRA,BR,Brazil,Para,Santarem Novo,BRA018,BRA018114
BRA,BR,Brazil,Para,Santo Antonio Do Taua,BRA018,BRA018115
BRA,BR,Brazil,Para,Sao Caetano De Odivelas,BRA018,BRA018116
BRA,BR,Brazil,Para,Sao Francisco Do Para,BRA018,BRA018120
BRA,BR,Brazil,Para,Sao Joao Da Ponta,BRA018,BRA018122
BRA,BR,Brazil,Para,Sao Joao De Pirabas,BRA018,BRA018123
BRA,BR,Brazil,Para,Sao Sebastiao Da Boa Vista,BRA018,BRA018126
BRA,BR,Brazil,Para,Soure,BRA018,BRA018129
BRA,BR,Brazil,Para,Terra Alta,BRA018,BRA018131
BRA,BR,Brazil,Para,Tracuateua,BRA018,BRA018134
BRA,BR,Brazil,Para,Vigia,BRA018,BRA018140
BRA,BR,Brazil,Para,Viseu,BRA018,BRA018141
BRA,BR,Brazil,Piaui,Ilha Grande,BRA022,BRA022093
BRA,BR,Brazil,Piaui,Parnaiba,BRA022,BRA022149
CAN,CA,Canada,Manitoba,Division No.  1,CAN003,CAN003001
CAN,CA,Canada,Manitoba,Division No.  2,CAN003,CAN003002
CAN,CA,Canada,Manitoba,Division No.  6,CAN003,CAN003006
CAN,CA,Canada,Manitoba,Division No.  7,CAN003,CAN003007
CAN,CA,Canada,Manitoba,Division No.  8,CAN003,CAN003008
CAN,CA,Canada,Manitoba,Division No.  9,CAN003,CAN003009
CAN,CA,Canada,Manitoba,Division No. 10,CAN003,CAN003010
CAN,CA,Canada,Manitoba,Division No. 11,CAN003,CAN003011
CAN,CA,Canada,Manitoba,Division No. 12,CAN003,CAN003012
CAN,CA,Canada,Manitoba,Division No. 13,CAN003,CAN003013
CAN,CA,Canada,Manitoba,Division No. 14,CAN003,CAN003014
CAN,CA,Canada,Manitoba,Division No. 15,CAN003,CAN003015
CAN,CA,Canada,Manitoba,Division No. 16,CAN003,CAN003016
CAN,CA,Canada,Manitoba,Division No. 17,CAN003,CAN003017
CAN,CA,Canada,Manitoba,Division No. 18,CAN003,CAN003018
CAN,CA,Canada,Manitoba,Division No. 19,CAN003,CAN003019
CAN,CA,Canada,Manitoba,Division No. 20,CAN003,CAN003020
CAN,CA,Canada,Manitoba,Division No. 21,CAN003,CAN003021
CAN,CA,Canada,Manitoba,Division No. 22,CAN003,CAN003022
CAN,CA,Canada,Manitoba,Division No. 23,CAN003,CAN003023
